lr-AdamW,step,nlvr2/train/loss,nlvr2/train/accuracy,val/the_metric,epoch,nlvr2/val/accuracy_epoch,nlvr2/val/loss_epoch,nlvr2/train/accuracy_epoch,nlvr2/train/loss_epoch,train/the_metric
0.0001,1409,,,,,,,,,
0.0001,1409,,,,,,,,,
,1409,0.6987729668617249,0.375,0.6987729668617249,4,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
0.0001,1419,,,,,,,,,
,1419,0.6942928433418274,0.375,0.6942928433418274,4,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
0.0001,1429,,,,,,,,,
,1429,0.692456841468811,0.6875,0.692456841468811,4,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
0.0001,1439,,,,,,,,,
,1439,0.7059600353240967,0.25,0.7059600353240967,4,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
0.0001,1449,,,,,,,,,
,1449,0.6939750909805298,0.5,0.6939750909805298,4,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
0.0001,1459,,,,,,,,,
,1459,0.6982839703559875,0.4375,0.6982839703559875,4,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
0.0001,1469,,,,,,,,,
,1469,0.6894546747207642,0.75,0.6894546747207642,4,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
0.0001,1479,,,,,,,,,
,1479,0.7006787657737732,0.4375,0.7006787657737732,4,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
0.0001,1489,,,,,,,,,
,1489,0.6960752606391907,0.4375,0.6960752606391907,4,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
0.0001,1499,,,,,,,,,
,1499,0.697379469871521,0.375,0.697379469871521,4,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
0.0001,1509,,,,,,,,,
,1509,0.6908106803894043,0.6875,0.6908106803894043,4,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
0.0001,1519,,,,,,,,,
,1519,0.7017802596092224,0.375,0.7017802596092224,4,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
0.0001,1529,,,,,,,,,
,1529,0.6972715854644775,0.375,0.6972715854644775,4,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
0.0001,1539,,,,,,,,,
,1539,0.6892263293266296,0.5625,0.6892263293266296,4,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
0.0001,1549,,,,,,,,,
,1549,0.6961044073104858,0.4375,0.6961044073104858,4,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
0.0001,1559,,,,,,,,,
,1559,0.6930993795394897,0.625,0.6930993795394897,4,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
0.0001,1569,,,,,,,,,
,1569,0.6943448781967163,0.5,0.6943448781967163,4,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
0.0001,1579,,,,,,,,,
,1579,0.6980028748512268,0.375,0.6980028748512268,4,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
0.0001,1589,,,,,,,,,
,1589,0.6893535256385803,0.5625,0.6893535256385803,4,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
0.0001,1599,,,,,,,,,
,1599,0.6817768216133118,0.6875,0.6817768216133118,4,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
0.0001,1609,,,,,,,,,
,1609,0.6558037400245667,0.875,0.6558037400245667,4,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
0.0001,1619,,,,,,,,,
,1619,0.6971604824066162,0.4375,0.6971604824066162,4,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
0.0001,1629,,,,,,,,,
,1629,0.7085922956466675,0.375,0.7085922956466675,4,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
0.0001,1639,,,,,,,,,
,1639,0.6906958222389221,0.625,0.6906958222389221,4,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
0.0001,1649,,,,,,,,,
,1649,0.6703537106513977,0.6875,0.6703537106513977,4,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
0.0001,1659,,,,,,,,,
,1659,0.6926268339157104,0.625,0.6926268339157104,4,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
0.0001,1669,,,,,,,,,
,1669,0.696707010269165,0.375,0.696707010269165,4,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
0.0001,1679,,,,,,,,,
,1679,0.6915369629859924,0.625,0.6915369629859924,4,,,,,
0.0001,1689,,,,,,,,,
0.0001,1689,,,,,,,,,
0.0001,1689,,,,,,,,,
0.0001,1689,,,,,,,,,
0.0001,1689,,,,,,,,,
0.0001,1689,,,,,,,,,
0.0001,1689,,,,,,,,,
,1689,0.7325559854507446,0.20000000298023224,0.7325559854507446,4,,,,,
,1689,,,nan,4,nan,nan,,,
,1689,,,,4,,,0.5023329257965088,0.6937175393104553,0.5023329257965088
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
0.0001,1699,,,,,,,,,
,1699,0.6841485500335693,0.625,0.6841485500335693,5,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
0.0001,1709,,,,,,,,,
,1709,0.68912672996521,0.5625,0.68912672996521,5,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
0.0001,1719,,,,,,,,,
,1719,0.6877219080924988,0.5625,0.6877219080924988,5,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
0.0001,1729,,,,,,,,,
,1729,0.6931554675102234,0.5,0.6931554675102234,5,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
0.0001,1739,,,,,,,,,
,1739,0.6933817267417908,0.5,0.6933817267417908,5,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
0.0001,1749,,,,,,,,,
,1749,0.6922329664230347,0.5625,0.6922329664230347,5,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
0.0001,1759,,,,,,,,,
,1759,0.6939990520477295,0.5,0.6939990520477295,5,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
0.0001,1769,,,,,,,,,
,1769,0.6911484003067017,0.5625,0.6911484003067017,5,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
0.0001,1779,,,,,,,,,
,1779,0.6949042081832886,0.5,0.6949042081832886,5,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
0.0001,1789,,,,,,,,,
,1789,0.6922471523284912,0.5625,0.6922471523284912,5,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
0.0001,1799,,,,,,,,,
,1799,0.6902283430099487,0.625,0.6902283430099487,5,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
0.0001,1809,,,,,,,,,
,1809,0.6931473016738892,0.5,0.6931473016738892,5,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
0.0001,1819,,,,,,,,,
,1819,0.6719765067100525,0.625,0.6719765067100525,5,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
0.0001,1829,,,,,,,,,
,1829,0.6933037042617798,0.5,0.6933037042617798,5,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
0.0001,1839,,,,,,,,,
,1839,0.6884104013442993,0.5625,0.6884104013442993,5,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
0.0001,1849,,,,,,,,,
,1849,0.7139564752578735,0.3125,0.7139564752578735,5,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
0.0001,1859,,,,,,,,,
,1859,0.7013635039329529,0.25,0.7013635039329529,5,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
0.0001,1869,,,,,,,,,
